postID	post date	post caption 
B-Fmk1PAVZa	2020-03-23 19:15:58	 Profissionais da saude, nao estao te fornecendo os Equipamentos de Protecao Individual (EPI)? Pois bem, notifique (POR ESCRITO) os Diretores clinicos e tecnicos, CRM/CFM, Ministerio Publico, Secretario da Saude e a Comissao de Etica da instituicao. Se nao ha condicoes de trabalho, nao ha que se falar em omissao de socorro, caso o trabalho do medico/enfermeiro seja suspenso (algo que nao queremos, por isso exija posicao/providencia de seus gestores). Fundamentacao do que foi dito: art. 7, XXII, da Constituicao Federal; NR-32; Lei 13.979/20; e Codigo de Etica Medica, Item IV. Refriso, e devido a estes profissionais o pagamento de adicional de insalubridade. Ha link para denuncia no site da AMB. Em caso de duvidas, procure um advogado. #direitomedico #direitodasaude #direitodotrabalho #coronavirus #quarentena #linhadefrente #profissionaisdasaude  ___________________  Fonte @samanthatakahashi_
B9pXgesljBh	2020-03-12 20:05:34	KEEP CALM, DRInK COROnA  * * * * * * * #keepcalm #calm #corona #beer #drinking #night #chill #coronavirus #covid #19 #virus #thursday #march #wanderlust #travel #explore #love #beautiful #home #work #living #healthy #tv #photography #reflection #power #dont #panic #over #uk
B-A74YQn_4a		
B90Zd9Qlnf1	2020-03-17 02:54:20	"Nota de atualizacao sobre prevencao do Coronavirus COVID-19.  C OMUNICADO Seguindo a recomendacao do Ministerio da Saude publicada no Diario Oficial da Uniao No49 - 12/03/2020, o Instituto Greenwood - Centro de Estudo e Pesquisa, estam SUSPRNSOS os eventos programados para 18 e 25 de marco de 2020 - Cine Greenwood filme Coringa do dia 23/05/2020, II Simposio ""Tabagismo, Cigarro Eletronico e Maconha: Da Dependencia a abstinencia "", que serao reagendados para uma data futura posterior a este ciclo epidemico.  Agradecemos a todos os familiares, com quem sempre contamos para o bom desenvolvimento do nosso trabalho. Dr. Pablo Miguel Roig - Diretor Clinico- CRM: 24968 Dr. Cirilo Liberatori Tissot - Diretor tecnico - CRM: 57023. Dr. Juan Pablo Roig Albuquerque - Diretor Tecnico Substituto - CRM: 126345 Andre Luiz Fernandes - Psicologo Coordenador Clinico - CRP 06/79714. Helena Maria do Santos Parolari - Coordenadora do Instituto Greenwood - CRP 06/24199.  #coronavirus #covid19 #fiqueemcasa #China #Italiaoronavirus#psicologia #psicoterapia #terapia #saudemental #amor #psicologo #n #psicologiaclinica #ansiedade #autoconhecimento #autoestima #psicologo #psic #saude #dependenciaquimica #coaching #ansiedade #vida #depressao #psicologiaporamor #psicanalise #inteligenciaemocional"
B-SJjdfJbE9	2020-03-28 16:12:30	O Corona Virus vai passar...mas o amor nunca ira acabar [?] . Noivinhos de biscuit  #biscuit #topodebolo #topodebiscuit #bonecosdebuscuit #casamento #topodebolodebuscuit #bethdecora #veladebiscuit #bonecopersonalizado #bonecopersonalizadodebuscuit #noivinhos #noivinhosdebiscuit #noivinhosparabolo #artesanatocriativo  #artesanato #coronavirus #porcelanafria
B-Pw6jdH0vQ	2020-03-27 17:58:43	#likeforlikes #photographer #instagram #sunset #sunsets #sunsetphotography #instalike #sunsetlover #likesforlike #following #sonnenuntergang #follow #followme #sunsethunter #sunset_pics #followers #followforfollowback #sunsets_captures #follow4followback #tramonto #following #tramonti #sunset_madness #followalways #followme #fotografia #instablogger #instablogger #instadaily #likeforfollow
B-Cx_1LnDwC	2020-03-22 16:58:03	#coronavirus - PLANOS DE SAUDE TERAO R$10 BILHOES DA UNIAO  O ministro da Saude, Luiz Henrique Mandetta, afirmou que o governo vai facilitar a liberacao de R$ 10 bilhoes aos planos de saude. O valor faz parte de um fundo garantidor, vinculado a Agencia Nacional de Saude Suplementar (ANS), composto por recursos das operadoras.  Com a medida, o governo quer garantir que os planos de saude consigam usar 20% do fundo garantidor, cujo valor total e de R$ 53 bilhoes. A expectativa, de acordo com o ministro, e que as operadoras usem os recursos para comprar equipamentos e reforcar leitos. O objetivo e nao sobrecarregar ainda mais o sistema publico de saude em meio ao avanco do novo coronavirus nos proximos meses. Repost: @cafecomsociologia  Fonte: @epocanegocios
B-LOIPbghKd	2020-03-25 23:37:47	Spying on q  #artemotionusa #covid19 #coronavirus #quarantine #stayhome #ballet #balletclass #virtuallearning
B979wfElwcg	2020-03-20 01:26:07	#legostrangerthings lego75810 #minifigures #coronavirus = #demogorgon -  #lego #legostagram #legophotography #legominifigures #legomania #legogram #legography #legophoto #legolife #legofan #legominifigs #legobricks #legolove #instalego #minifigure #toyphotography #toystagram
B-NTVr2go56	2020-03-26 19:01:48	IG Live class @artemotionusa thank you #artemotionusa #covid19 #coronavirus #quarantine #stayhome #ballet #balletclass #virtuallearning
B-OgyDdDlwD	2020-03-27 06:18:30	#repost #yo #covid_19 #covid19 #coronavirus #corona #virus #quedateencasa #nosalgasdecasa #somosresponsables #yomequedoencasa #mundo #megusta #compartilo #cuarentena #solohastamanana #hospital #unidosporargentina #juntospodemoslograrlo
B-FCXpejHQI	2020-03-23 13:59:35	Que possamos enxergar alem de tudo isso! 
B-H_YwOj2zd	2020-03-24 17:31:15	Acima de tudo havera Deus! 
B-FJFQTjlza	2020-03-23 14:58:15	Se cuida, ta?! [?]
B-P-gMIjJTU	2020-03-27 19:57:27	A quarentena continua, mas que ela nao nos tire essa capacidade linda de acreditarmos em dias melhores! 
B-K70Suj3p4	2020-03-25 20:57:47	Quem puder, fique em casa! 
B78tc1EHKDf	2020-01-30 15:20:26	 Should We Drop This?  Ft @Tst_ozzy
B-MPfMcIPjc	2020-03-26 09:08:54	How is it possible  #coronavirus #saveothers #saveyourself  #doctor #father #mentor #cute #fatherandson #followme #selfmade #investor #militarylife #military #militarydoctor  #militaryman #militarycrysh
B-Pm-jsHotF	2020-03-27 16:31:53	We are all in this together. We may not be able to hold hands right now and miss being close to our loved ones but one thing is true - we are all in this together. Hope you are all holding up ok 
B90JouYhGgY	2020-03-17 00:36:00	All of our lives have changed dramatically over the last few days as the COVID 19 pandemic has evolved. We are facing an issue of enormous scale that is affecting every part of our world. Being a healthcare provider working on the frontlines in a pulmonary medical ICU during a time when others are going into isolation has been incredibly challenging. There's a lot of uncertainty ahead, but we as humans need to work together and show each other kindness in order to survive.  To my fellow healthcare providers who are also making sacrifices and working tirelessly to ensure patients receive the care they need, I appreciate you and I'm with you. To those who have the ability to engage in social distancing/ avoid non-essential interactions thank you for dealing with the frustrations/inconveniences/social & financial implications of this and for doing your part to help reduce spread of this disease. Hope that you are able to use this time to engage in self care.  We all have the ability to make a greater impact on humankind and help each other get through this. Stay safe everyone [?] Shoutout to my former classmate the incredibly talented @docscribbles who created this beautiful image  PS. To bring some light to these troubling times, today is the start of #matchweek and I want to personally congratulate all of the amazing, hardworking doctors that have matched!!! * * * * * * Y= #covid_19 #showhumankindness #medicine #frontlines #perspective #kindness #compassion #humanity #goodvibes #congrats #matchday #medlife #journey #positivity #world #community #health #blogger #medicalstudent #resident #attending #healthy #coronavirus #spreadlove #stayhome #savelives #socialdistancing #flattenthecurve #resilience
B99qvHSg0BF		
B8b3MWLqmSC	2020-02-11 17:42:08	720 trick #rideformahe #1minute2ride #kickscooter @undialedll #jpscooters  #scootering  #supremescooters  #confinement #coronavirus #scooter #repost  #scooterbible #ride  #extremerepost @thevaultproscooters #thevaultproscooters #wtfscoot @1minute2park
B8CGxDkKMPd	2020-02-01 17:42:42	one trick #rideformahe  @tom.ltl #kickscooter #1minute2ride #jpscooters  #scootering  #supremescooters  #confinement #coronavirus #scooter #repost  #scooterbible #ride  #extremerepost @thevaultproscooters #thevaultproscooters @jpscooters
B-Na71pAfTM		
B9kLpfRqsmg	2020-03-10 19:48:08	2 tricks @tom.ltl @nathannn_p  #rideformahe #jpscooters  #scootering  #supremescooters  #confinement #coronavirus #scooter #repost  #scooterbible #ride  #extremerepost @thevaultproscooters #thevaultproscooters
B-NQa52AZ7D		
B7zEIR3oiU1		
B8ofhfcFBNR	2020-02-16 15:24:58	#effect #graphics #head #purple #creative #effects #blurs #anatomical #creativity #pain #chaos #style #skull #dark #abstraction #abstracts #person #lights #glowing #backgrounds #glow #motion #art #black #covid19 #corona #coronavirus #pandemic #coronapandemic
B-On3wMFFqx	2020-03-27 07:20:27	After Lockdown,  who wants this ? Chole Bhature[?] #Quarantine . . Follow @foodiehim  @foodiehim  @foodiehim . . . #foodiehim #chole #bhature #cholebhature #fried #delicious #missing #missyou #best #food #lockdown #photooftheday #photography #foodgasm #foodporn #foodpornography #himkhush #bloggerstyle #blog #foodie #quarantine #virus #bored #india #tiktok #coronavirus #corona
B9o-PnHlb-E		
B9b-eCqAbfP		
B-RrC-ZnCxp		
B8Pp44vnwgC	2020-02-06 23:57:06	Aint done yet [?] #promovideo : @byou_1 #1017challenge #kushupchallenge #quarantine #quarantinelife #coronavirus #420 #420daily
B90WHpDHL4c		
B7FgVRAFTyr	2020-01-09 04:47:14	#lace#front##wigs#frontal#color#bundle#hairporn#highlights#low#lights#wig#install#miami#stylist#broward#stylist#hair#tech#explorepage#coronavirus#quarantine#and#build
B8HjZVIB0WK	2020-02-03 20:23:52	"""The worst part about cancer isn't what it does to you but what it does to the people you love!"" Here's my all three poster creations for @nultaapp 's World Cancer Awareness Poster contest. Please kindly swipe right for my other two submissions.  #worldcancerday #iamandiwill #staysafe #healthforall #stayhealthy #stayhome #coronavirus #cancerday #marvel #blackwidow #avengersinfinitywar #blackwidowmovie #artistsofinstageam #peter #mercwithamouth #deadpoolart #deadpoolsketch #artistsoninstagram #wadewilsonfans #worldnotobaccoday2020 #avengers #marvelfanart #dailydrawing #posterartist #ryanreynolds #ryanreynoldsedit #ryanreynoldsisdeadpool #happynationalcancersurvivorsday #happybirthdayryanrenolds2020 #happybirthdayryanreynolds"
B-IOELpDPKO	2020-03-24 19:57:40	35. Pandemic
B7O7OBwhW7A		
B9ebfyTAdZO	2020-03-08 14:08:46	* frsy dr dmh... To those friends who are under #quarantine and have to stay at home. We all know it can be boring and nerve-racking. I think we should help each other in these days from distance to make this situation more entertaining. We can read, we can write, we can make crafts. We can take advantage of this moments by being productive. Just because you're under quarantine doesn't mean you can't enjoy your time, or relax or laugh.  No matter if you are in Iran or Washington or China or Italy or anywhere else, I think now we are all close to each other some how.  I love to help. I've been thinking about this and this is my proposal: we can make bread together. even if I don't know you I can help you to not get bored with my baking skills. I already do it with some friends in Iran and here. I can send you recipes. We can chat, talk or we can video call.  So DM me I am happily ready to help other people to overcome the #coronaboredom. let's not get disappointed people.  bry dwstn qrnTynh m;  bwdn tw khwnh tw yn shryT bsyr nkhwshynd w khsth khnndh st. nh khr nh dyd w bzdyd nh dwrhmy. khyly shryT rHty nyst. Htm hmh bh fkhr yh rh Hl bry srgrm khrdn khwdshwn hstnd. myshh khtb bkhwnym, fylm bbynym, bzy khnym Hty z dwr, myshh khr dsty drst khnym, hnrhy nhfth mwn rw bryzym byrwn. mn hm fkhr khrdm khmkh khnm z rh dwr.  m mytwnym b hm nwn drst khnym.  wn khsny khh dwst drn w `lqh drn mn b khwshHly HDrm khh wqt bdhrm w ynkhr rw b hm bkhnym. mn ln drm b chndt z dwstn yrn w ynj ynkhr rw mykhnym. khyly hm srgrm khnndh s. bhm pyGm bdbd, mn brtwn dstwr drst khrdn hr nw` nwny rw khh bkhwyyd myfrstm b tmm ryzh khry hsh. mytwnym cht khnym, fylm w `khs bfrstym, Hrf bznym. Hty mmkhnh hmdygr rw nshnsym khh wnm mhm nyst, bhtr, dwst jdyd pyd mykhnym. mmkhnh slhst b hm rbTh y ndrym, chqdr `ly dwbrh bh hm nzdykh myshym. khlSh khh byyyd n myd w khsl nbshym.  ynm mygdhrh. ** #sourdoughclub #sourdoughbread #sourdough #artisanbread#wildyeast#naturallyleavened #bakingathome #artisan#realbread#artisanbaker #instafood #homemadebread#documentyourdays#levain #fermentation #glutendevelopment #breadmaking#__n__#khmyrtrsh #khmyrtrsh_khngy ##nn #nwn#nwn_khwngy#nn_khngy
B-QAkG2FT8_	2020-03-27 20:16:56	trz`w bq zhqn  lfydyw kml ` lfys bwk wd llynk  #covid19 #coronavirus #stayhome #staysafe #Hmy_nfsk_Hmy_bldk #khlyk_blbyt
B-IF87Jn4yN	2020-03-24 18:28:37	P a t i e n c e /  . . . . . . . . . . . . . . . . #art #artwork #acrylicpainting #oilpainting #artistsoninstagram #artofinstagram #acryliconcanvas #mandala #mandalaart #doodlesofinstagram #doodleart #doodle #mandalas #mandaladrawing #artgallery #artmagazine #artcollective #artsy #indianart #ardhnarishwar #contemporaryart #modernart #abstractart #painting #sketching #artfeature #quarantine #covid_19 #corona #coronavirus
B9naTdmlWEP	2020-03-12 01:51:55	CLASES VIRTUALES DE CANTO, GUITARRA, PIANO, UKELELE... Para ADULTOS, JOVENES Y NINOS.  Cantores del Valle academia de musica. Cel 305 2611575  La proxima semana volveran a clases ninos en el Gimnasio Creciendo Juntos @gimcj  #cantoresdelvalle #vallenato #clasesdecanto #clasesdeguitarra #valledupar #vallenato #valle #instagram #seguidores #followers #monos #ninos #bebe #bebes #baby #babies #clasesvirtuales #CORONAVIRUS #instagram
B-ODNoEnnp-	2020-03-27 02:00:07	Your brain is your #1 asset  #EpicLife #YourBrainFirst
B-KXO-RHl69	2020-03-25 15:38:06	Nos basamos en estudios cientificos y en las metodologias mas efectivas, para cuidar de tu cerebro y que tengas una vida epica.  #EpicLife #YourBrainFirst
B-GL5alHeSC	2020-03-24 00:42:05	Muy pronto iniciara algo epico...  #EpicLife #YourBrainFirst
B-MyT5HpdMB	2020-03-26 14:13:11	6 dia  #diariodequarentena#diario #quarentena #corona #coronavirus#cornelioprocopio#coronavirusitalianews #desabafo #desabafos#tedio #elasquelutem#cabnon#sorriso#corona #
B-AlkH7AyGE	2020-03-21 20:33:00	#hastag #covid19 #coronavirus #prevencion #colombia #santander #quedateencasa #repost @esperanza.serrano.18062
B9x5pUsJwdr	2020-03-16 03:37:47	This past week has been challenging for us in many different ways. Please be calm,  take care of yourself and your loved ones.  PSA - Please be a responsible human. Practice social distancing as much as possible. Some points to remember: STAY AT HOME  Go outside ONLY if you HAVE to Stock groceries for 1-2 weeks, don't hoard a lifetimes supply Cancel all non urgent plans Minimize external contact Wash your hands often, especially after being outside Don't touch your face or eyes with unwashed hands Moisturize hands to combat dryness and irritation from frequent handwashing Carry clean drinking water with you if going outside  Be kind and considerate to those in need Be mindful of elderly folks and check in on their health Do not spread misinformation  Remember - This is the time to be a responsible human.  #flattenthecurve #covid_19 #covidkindness #covidawareness #stayathome #stayhome #socialdistancing #socialdistancing2020 #selfquarantine #selfisolation #6feetapart #6feetaway #beresponsible #newnormal #coronavirus #pleaseandthankyou #washyourhands #washyourdamnhands #staythefuckathome #zoomcall #covid2020 #workfromhome #createaroutine #workfromhomeroutine #spring2020 #worldinthetimeofcovid #covidcare
B9hS8cWh0lK	2020-03-09 16:52:18	@ulamoi_tojik @hoji__mirzo  @hoji__mirzo__  @domulo.abdullkodir  #domulloabdulkodir #hojimirzo #coronavirus #covid-19 #koronavirus #virus eshoninuriddinchon  #eshoninuriddinch'on  #khochimirzo  #khochimirzoiakutsk2018  #Marg #dushanbe  #tochikiston #vakh'dat
B-NGj94l3ia		
B-PXOxVlvYt	2020-03-27 14:14:17	#lifesuccessmantra #believeinyourself #behappy #beyourself  #motivationalquotes #inspirationalquotes #quotes #thoughts #thoughtoftheday #quoteoftheday #successquotes #successformula #sarcasticquotes #positivemindset #positivequotes #coronavirus #corona #covid_19 #fightagainstcorona #thoughtful #thoughtsandprayers  #positivethoughts #quotesdaily
B-RjQXRFoT2	2020-03-28 10:37:50	#lifesuccessmantra #liveeveryday #livemoments #liveforever #familytime . . . #motivationalquotes #inspirationalquotes #quotes #thoughts #thoughtoftheday #quoteoftheday #successquotes #successformula #sarcasticquotes #positivemindset #positivequotes #coronavirus #corona #covid_19 #fightagainstcorona #thoughtful #thoughtsandprayers  #positivethoughts #quotesdaily
B-R5i0aldhI	2020-03-28 13:52:36	#lifesuccessmantra #feelyourpassion #passion #believeinyourself #followyourdreams  #motivationalquotes #inspirationalquotes #quotes #thoughts #thoughtoftheday #quoteoftheday #successquotes #successformula #sarcasticquotes#coronavirus #corona #covid_19 #fightagainstcorona #thoughtful #thoughtsandprayers  #positivethoughts #quotesdaily  #positivemindset #positivequotes
B-ESKugFbw1	2020-03-23 06:58:24	My Life, My Words.. Go #CoronaVirus Go.. #CoronaStopKaroNa #writer #rgswords .... .... .... .... #life #lifequotes #fight #strong #india #proudtobeanindian #deep #corona #stayhome #breakthechain #covid_19  #staystrong #bestrong #bestoftheday #words #wordstoliveby #writingcommunity #deepthoughts #deepquotes #indian #hindisahitya #hindiquotes #fightagainstcoronavirus[?] #quoteoftheday #quote #yourquote
B-AtsrJo2AJ	2020-03-21 21:42:00	Lezione online di sbarra a terra con il corso superiore e alcune delle diplomate  #dancelife #iorestoacasa#balletto #sbarraaterra #balletintheageofcorona #lezioneonline #ballerina #ioballodacasa #ioballoacasa #danzaclassica #bestrong #coronavirus #ladanzanonsiferma #nonstopdancing #girls #danzaclassica #dancers #ballerine #corsosuperiore #skype #scuoladidanza #danzaclassicaaccademica #passionedanza #lamiadanza #salerno
B-QBgvMhFco	2020-03-27 20:23:44	VSE MENIaETSIa . Etot korona virus podnial vsekh liudei na nogi. Pomenial ves' mir. Vse teper' moiut ulitsy, i znaete, eto khorosho. Teper' budet priiatnei po ulitse khodit', i vse budet chistee. . . Vse seichas na distantsionnom obuchenii. Dlia nekotorykh eto ne novost', potomu chto oni i tak na domashnem obuchenii. . . Vse prosto VZBESILIS' ot nego. Ia pytaius' vam skazat', chto etot korona virus ne takoi uzh i strashnyi.  Dazhe ot grippa bol'she liudei umiraet. . . I esli my budem ruki postoianno myt', nam eto ne pomozhet. Da, ruki myt' obiazatel'no nado kogda prishel s ulitsy. No POSTOIaNNO myt' zhto uzh slishkom. (govorit ta, kotoraia posle kazhdogo prikosnoveniia veshchi, moet ruki) . . Esli vy dumaete chto vas spaset obychnaia tkanevaia maska, to vy ne pravy. Eto ved' obychnaia tkan' na vashem litse. Mikroby vseravno proidut! K tomu zhe litso dolzhno dyshat'. Esli vy kashleite, eto ne znachit chto vy bol'ny korona virusom!!!!! . . Est' 3 tipa liudei:  1) -- AAAAA, KORONA VIRUS!!! MY VSE UMREM! OBIaZATEL'NO ODEVAITE MASKI PERED TEM KAK VYKhODIT' NA ULITsU!!!!!!!!!!!!!!!!!! 2) -- Ia v nego voobshche ne veriu. Mne vseravno.... 3) Liudi, ne volnuites'! Vse khorosho! Ne panikuite! Bol'she paniki, men'she spaseniia! Ot grippa bol'she liudei umiraet! ........ Ia 3 tip. A kakoi tip ty? Chto ty dumaesh' ot etom? Pishi v kommentariiakh! #koronavirus #bor'ba #vsemenaet'sia #uzhas #liudi #mir #coronatime #coronavirus #people #peace #world
B-JJLwLA8oL	2020-03-25 04:16:06	#garagaradirumahaja #dirumahaja #covid19 #coronavirus
B99xPVNhrFm	2020-03-20 18:15:13	To our valued Defence Team members,  As part of an effort to keep members of the Defence Team up to date on an ongoing basis, information on Maritime Forces Pacific, CFB Esquimalt and COVID-19 is now available. Click the link in bio or copy and paste into your internet browser. * #Repost #CFBEsquimalt #LookoutNavyNews
B97K1PaBdLW	2020-03-19 18:01:08	Information for our valued Defence Team members: * !![?]CFB Esquimalt recently published valuable [?]#FAQs on their Facebook page.!![?] * To view the full list  please visit @CFBBFCEsquimalt on Facebook. * For updated information on COVID-19, please visit Canada.ca/coronavirus .
B999ijQhJAj	2020-03-20 20:02:42	Information for our valued Defence Team members. * Please find the full list of important Questions and Answers on CFB Esquimalt's Facebook page.
B-GHQGzBB2B	2020-03-24 00:01:29	Information for our valued Defence Team members. * FMFCB 23 March 2020 update. * To receive emails directly, please contact your supervisor for the necessary information to subscribe. For more information please visit:  (Link in bio or copy and paste this link into your internet browser). * Thank you for your patience during this time. Please take care of yourself and your families.
B9-uO2fhynU	2020-03-21 03:08:11	Information for our valued Defence Team members. * This is the first of a series of regular updates on FMFCB's response to COVID-19. * To receive emails directly, please contact your supervisor for the necessary information to subscribe. * For more information please visit  (Copy and paste link into your internet browser). * Thank you for your patience during this time as this situation has been constantly evolving. Please take care of yourselves and your families.
B-NuM1Vhd30	2020-03-26 22:56:31	Information for our valued Defence Team members. * FMFCB 26 March 2020 update. * To receive weekly email updates directly, please contact your supervisor for the necessary information to subscribe. * For more information please visit:  (Link in bio or copy and paste this link into your Internet browser). * Thank you for your continued patience and commitment during this time. Please take care of yourselves and your families.
